"k1" "p0" "rho" "sigma" "t1" "t2" "tn" "tg" "theta" "iterations" "chain"
"22" 0.0326729370653193 1013.82615632892 0.811998089055195 31.1176319380498 51.1838076537629 12.321690564081 13.6356517651388 36.7459392254585 2.31690556180328 1022 "chain1"
"23" 0.0134803979257492 1033.87242797936 0.865193511985657 33.4291116332725 48.5070025836222 14.1717348644492 2.99367834718001 27.6287629491796 1.16128422399711 1023 "chain1"
"24" 0.00712875357381874 1044.6256131675 0.820048715082381 44.3850460453384 52.6279335572246 13.8283852176454 5.87720897675529 30.9462526379088 1.36798082051212 1024 "chain1"
"25" 0.0275759924899296 1015.94779651574 0.860495363661461 41.5067839530601 53.8385600866428 14.0643045402799 16.6315073702442 42.1864781038713 2.395564269099 1025 "chain1"
"26" 0.0208546550975522 1029.66381793605 0.882029946182981 41.939882112793 50.9209514213728 12.0349721800921 13.7241854817578 36.4569182222633 2.38891502210934 1026 "chain1"
"27" 0.0471169675336163 1021.38090858571 0.935689895393588 52.550380866599 48.4139681420956 11.4265308118995 18.0927316618939 39.68772362055 3.35243793829888 1027 "chain1"
"28" 0.0772734444732512 1021.20248725272 0.921182157728864 56.6522521306883 47.8703368140998 16.8553544363252 25.3785137303518 52.5342533386175 2.65252933261982 1028 "chain1"
"29" 0.0922214340441311 1004.26192467147 0.936646638270853 67.9642736275082 50.7793679400651 15.7251712983901 18.4685738276147 45.1712345718687 2.24961027848084 1029 "chain1"
"30" 0.0828945247939121 1001.17940767943 0.942022130587546 110.45956124682 50.9157401255647 14.9125301036469 27.3165869227249 53.2136214448541 3.6520249851942 1030 "chain1"
"31" 0.0741906329687792 1013.43601639708 0.973009539826036 67.9001533892238 53.0563997608473 15.1927876728852 28.6435644881248 55.2660709523741 3.83998900990196 1031 "chain1"
"32" 0.0730450642307322 997.602185303643 0.965553593986681 71.9269286828134 54.335870730261 14.4827347107206 20.6200068538436 46.7284425480907 2.84133247194652 1032 "chain1"
"33" 0.0892159746501751 992.316331465681 0.97342939412804 71.5143695075619 45.6924077990637 13.2731808770768 10.1315440895015 33.2575399862795 1.71871304802404 1033 "chain1"
"34" 0.0733712932643198 954.208543422761 0.977736968429349 66.186993890116 47.3971140004087 9.64959147268415 0.919026722073819 20.20398881898 1.07880077609749 1034 "chain1"
"35" 0.0662135916327081 997.123579312501 0.984698194175704 101.419130989369 49.2007193071152 12.3573510761385 19.4482917572762 42.2484464122206 3.2496229595083 1035 "chain1"
"36" 0.0649356910744783 1040.51393103314 0.982200262406533 90.5462863681021 49.1815857936635 14.980300010444 26.3391777369882 51.9476276951747 3.39636170812326 1036 "chain1"
"37" 0.0694442525331024 1025.81798934395 0.9465983751597 79.565982588086 51.2897173968099 11.8325743305613 18.8884070453182 41.4466706657842 3.41451996289732 1037 "chain1"
"38" 0.0406353622489731 1029.1346286 0.952817232380957 71.4077979327288 50.7844431718389 11.2358161162091 4.17238971266722 25.9366784365269 1.33534336438582 1038 "chain1"
"39" 0.0105416040903413 1021.57062423567 0.914350145532349 77.7964069245211 52.3979740596584 12.0784018546548 16.3995094237687 39.433600694381 2.84275903627125 1039 "chain1"
"40" 0.0420231557652448 1000.32785614934 0.838420805289319 37.1286823337655 48.7566140145845 13.225531959481 8.71479790329521 32.3928591466744 1.61639212880883 1040 "chain1"
"41" 0.0294747421168536 1016.74108319213 0.874838897517351 38.8457539398554 48.1054392007664 12.4965518677015 5.72249069761528 28.478564942429 1.40349889020903 1041 "chain1"
"42" 0.0270391645283295 1017.18588689548 0.620256426355507 58.6706218799671 50.90019090599 13.4048897097248 6.98922259191062 31.2688538696025 1.46826467613015 1042 "chain1"
"43" 0.029915772703953 1010.31189255855 0.697776624970924 53.0736305719937 45.4573589038254 13.5642308100616 4.56593282381895 27.9462352772678 1.26639132363538 1043 "chain1"
"44" 0.0220680971654233 1028.70832606696 0.756372235165358 54.7408372642316 52.1234299770694 13.3984929147889 10.9468201905968 35.4458571698849 1.83492113891682 1044 "chain1"
"45" 0.0291205087757221 1031.38338858202 0.788209445795676 33.2225913626801 49.5096969746993 10.5604789467613 15.6811851002535 36.4216102902874 3.21608181780775 1045 "chain1"
"46" 0.0359409397211943 1028.18154648746 0.769756715535373 37.0258817488057 49.1283285176048 11.0721681315387 17.4306774730485 38.7280644181255 3.38542583904182 1046 "chain1"
"47" 0.0079316723294679 1029.03198598171 0.728147316879837 36.9875080191745 49.4100302751326 12.5159113666836 16.5081522621151 39.5246526882255 2.67745833564779 1047 "chain1"
"48" 0.0115353999461954 1040.09631569303 0.848106205776162 27.3084072432155 50.5795802901181 13.1848219395263 1.88568378734085 25.8626168785961 1.11153035112867 1048 "chain1"
"49" 0.0147759894323474 1050.28566029976 0.83133433263646 29.3338110373871 51.9071260824702 12.1584173278448 8.62101041279937 31.666100404474 1.72111383965197 1049 "chain1"
"50" 0.00890016443806497 1048.41657740547 0.851982180685009 43.4749861746578 46.3827082725623 10.5241771311793 14.4742295942392 34.6656355883333 2.89582586437947 1050 "chain1"
"51" 0.0175058783722433 1050.09167484285 0.895050261857746 54.1260728294889 54.0395717406195 10.0747945375427 15.2441595837551 36.0444662735765 3.42467396510066 1051 "chain1"
"52" 0.0180100499738576 1009.69753099426 0.86911047753881 50.5012161767431 50.3570225295737 13.8489278248892 17.4930554358484 42.1528702286657 2.49865758765792 1052 "chain1"
"53" 0.00915805595491926 1049.54038334028 0.892012712378817 40.0168350836904 44.7726898404192 11.3046258338802 23.0035288109539 43.8186595574208 4.57722388423129 1053 "chain1"
"54" 0.00677578664049178 1046.28185549191 0.904455062174195 52.61154464268 44.709965267256 9.67944849686979 19.2816789422009 38.1856996042567 4.76244478771947 1054 "chain1"
"55" 0.0671428866179419 1042.10580145478 0.9139373845505 52.6865376897462 49.2874614708541 10.7262631222064 17.5020823557218 38.4093342972472 3.58443726722593 1055 "chain1"
"56" 0.0704913405012938 1017.97421063797 0.939611187191307 56.3899541861748 48.8350875644268 14.3108704769892 23.5629842658638 48.4098028811 3.20274542956324 1056 "chain1"
"57" 0.0557954844481699 1001.11801335476 0.817161983234046 45.826950704124 49.9945311308039 12.6212574130944 15.3240088246457 38.5647525026334 2.47843942650155 1057 "chain1"
"58" 0.0515054514026618 1007.83710984719 0.824942757401608 43.1518255462924 51.0133826862099 13.1370507013044 16.4725773737616 40.4765085626692 2.53703294135 1058 "chain1"
"59" 0.0463802500860884 1042.29711957909 0.957088109007105 58.4692683079723 51.6475021160612 14.1056624529226 23.5372109239276 48.7230807611431 3.36324965253949 1059 "chain1"
"60" 0.018240903379478 1034.10186184478 0.95461459584186 98.4925421487768 46.5587398947842 15.7560460095629 30.2706916522881 56.0745646361934 3.56459291122563 1060 "chain1"
"61" 0.0403836966602699 1022.30881792912 0.963009232682803 69.7014291479758 52.0733480230389 12.5307990167583 19.2364448212884 42.7425675430297 3.20824024068748 1061 "chain1"
"62" 0.0912820570661828 1006.80750029428 0.964883144142802 78.0273288083515 51.9157251177596 14.4291359584574 19.4378654956715 45.0236992061695 2.64511405448163 1062 "chain1"
"63" 0.0965932767590389 1018.22373937379 0.892686736915171 66.0233303038385 47.4349105096122 12.9362071230291 20.4738325062493 43.5849625891344 3.16153323949606 1063 "chain1"
"64" 0.0867722747422282 1031.62955544107 0.9174236085292 58.4642150400786 47.1573360526845 13.5240078229691 23.0102838256653 46.6942978650283 3.36521762358446 1064 "chain1"
"65" 0.113277225100924 1013.5984299927 0.929830419866226 53.8852633376157 45.1544041617618 13.529264442899 19.0256784497568 42.3072756362541 2.67758156120891 1065 "chain1"
"66" 0.110688488749837 987.294430098223 0.902500771923928 54.404802233061 45.6673746791539 11.4785226780189 14.6999996595257 35.8724820614328 2.60845936610243 1066 "chain1"
"67" 0.111971118914979 1000.60652263079 0.925921470362822 57.7145634462098 46.255981002172 13.0647061507787 21.486189939802 44.5051462297232 3.25467305287524 1067 "chain1"
"68" 0.0112358259270398 1010.38766883491 0.965039198757945 49.2178368966031 52.2720525749323 13.3218569279334 29.8560412471929 54.2965879491488 5.3119854970268 1068 "chain1"
"69" 0.00058097064450051 1060.41434495854 0.86530046268096 70.8034006933747 51.8679105292789 12.9214666104466 25.6429608535284 49.5594968753033 4.43769153587833 1069 "chain1"
"70" 0.021399068353816 1030.15968104497 0.926225807413526 52.2547502970266 52.0173793890044 11.6954767195105 20.394326729148 42.9109652294678 3.86403296686553 1070 "chain1"
"71" 0.0588259559150474 1020.1679987808 0.923503489320134 42.5663962364129 52.4419071374628 9.22292666116583 16.4856548565716 35.9359362381921 4.36275732223549 1071 "chain1"
"72" 0.0458275973119785 1007.09842775314 0.904918512324411 43.9157854320194 50.0171206329856 9.9624522010054 14.9737768956933 35.0467684277872 3.33225140977996 1072 "chain1"
"73" 0.0560481701650292 1014.76782177476 0.893558264514097 59.0668457687985 48.920875347061 10.3059441991987 13.5967235173373 33.9320036260195 2.83311243010538 1073 "chain1"
"74" 0.0294186269465756 1004.07998174735 0.902617550416192 39.4894204113625 50.3888875276304 12.086758211626 7.00351658460432 29.7045972122856 1.55340272368035 1074 "chain1"
"75" 0.0345805708522885 1017.48196724101 0.867762148118031 45.8232099326287 48.8490969289495 13.3608000908054 8.27035515881341 32.1125647490143 1.56783758093201 1075 "chain1"
"76" 0.0374990568238558 1009.42185898816 0.70996556220945 29.6981101006427 52.5459136208206 11.4819410855548 9.75599066037801 32.101864928544 1.9425766901314 1076 "chain1"
"77" 0.0339750633483737 1028.18570332611 0.89057038493578 32.6122118965806 51.9624055854713 13.2662186825452 18.8298513683578 43.1516787368443 2.87775060049228 1077 "chain1"
"78" 0.0444035316227724 1030.32161215406 0.75795780291422 34.8677021887598 53.0057153688293 14.4551445622467 20.7629592590827 46.587955458592 2.84243165448088 1078 "chain1"
"79" 0.0316167703717848 1041.88321698595 0.793446760175489 35.9545394182476 52.6480854040836 14.2926547322141 21.4124515065726 46.9928684224432 2.97854443019559 1079 "chain1"
"80" 0.0455714795548422 1013.67871966667 0.832448604822711 36.482633731166 52.7348118528665 14.7425267111241 21.6227400500071 47.7039185886395 2.87675745229274 1080 "chain1"
"81" 0.0445574585410732 1032.01519778153 0.817364344722064 56.3835057058587 50.1549081092263 14.1918123508345 19.1508142124183 44.1375095004873 2.63160429496972 1081 "chain1"
"82" 0.0395827899285885 1013.97813547058 0.944994849980188 61.2059103721943 50.4502022870225 12.1880760662775 9.9938877999566 32.8224713962871 1.86242321103353 1082 "chain1"
"83" 0.0506868555095754 1013.77467284741 0.87861539710606 57.1932728223091 47.5458272028058 10.7124791967772 18.0400836841693 38.6478272704493 3.68621398882618 1083 "chain1"
"84" 0.0721511937158214 990.74911838944 0.910303487060591 63.3094294103147 47.418373919213 10.1034670663632 18.2200378439575 38.0709768681693 4.13341963295814 1084 "chain1"
"85" 0.0674940852399486 1009.65298348051 0.836009527569776 48.147578173834 48.4844975745 12.2282158930395 18.9781703997729 41.5036334596945 3.19175433048906 1085 "chain1"
"86" 0.0370704685416092 1009.64889585291 0.935897119844196 53.8677175882498 49.9741839637108 12.1235751937505 7.72953367361494 30.4007885646745 1.62075436784156 1086 "chain1"
"87" 0.0410878430565072 1001.52100863145 0.948966531718553 60.9005417001719 49.8026458217245 13.6301346865266 17.2627676193432 41.5795913738026 2.50901769163697 1087 "chain1"
"88" 0.0531287144838356 1020.58015799953 0.882452611489942 55.1147027317086 50.353189309115 14.9291878385127 15.2755286629054 41.0748091039562 2.05408656843637 1088 "chain1"
"89" 0.0213453049504149 1018.88036746214 0.868606415457416 43.5208104250153 55.2481290635706 15.2946127084049 5.47126303556177 32.6343404165833 1.29523754552025 1089 "chain1"
"90" 0.0229694588577553 1024.30185795485 0.871244885751423 36.5598716435628 46.4034515095461 14.6492102528995 14.5015681968145 39.1839646827196 1.96877387342805 1090 "chain1"
"91" 0.0393249599923785 1029.02536933437 0.870218523203871 30.9789315718213 49.7632862827657 14.5985601781677 14.7679146536002 40.1033223005574 2.04385455737652 1091 "chain1"
"92" 0.0309510434341067 1015.5221418272 0.762576593758599 32.4878144594409 50.983838013094 13.3474404316957 10.9775577773325 35.2094267347403 1.83516095885756 1092 "chain1"
"93" 0.0291158980350107 1024.2345124424 0.875300275450847 31.0303794576774 48.966231819835 13.5645539714894 14.6291139004742 38.7133033883986 2.18086541774559 1093 "chain1"
"94" 0.0329064390326561 1031.57499975142 0.852959374298747 43.0553969180865 51.1419115778084 11.2807531407011 13.1454360783941 35.0217984629827 2.48000187410263 1094 "chain1"
"95" 0.0631650243491059 988.763469390112 0.83769253027453 49.4494812012084 49.697727813775 15.1397095151097 18.4492408647973 44.3286830687617 2.33350244434998 1095 "chain1"
"96" 0.0591699126431882 1024.58070978053 0.702787220209447 32.5958500105563 50.0123959995449 15.0771957574976 21.0005079770166 46.8817954250915 2.64576325120997 1096 "chain1"
"97" 0.0280630538641274 1025.10551858638 0.68903080935489 31.2086372541975 50.3965552772347 15.0583658501165 17.7206880829965 43.6623278501052 2.28228063709273 1097 "chain1"
"98" 0.0319653336408985 1029.78206289416 0.811250062918773 27.0427414120823 48.9292631513342 10.9239285354804 11.8990904265352 32.9866469707569 2.33049053085272 1098 "chain1"
"99" 0.0350340770099913 1017.30498374291 0.806969338788479 41.7827167390773 47.2132295326027 9.98592506085011 10.6064690918117 30.2808460253362 2.31056366523079 1099 "chain1"
"100" 0.0293814979463814 1023.21121089626 0.838437717113351 33.2924883897768 51.5639107916178 13.5921242904368 20.0044363197262 44.614361497514 2.95592762614892 1100 "chain1"
"101" 0.051406956894198 1029.66893507156 0.890343119588733 34.1213092161945 53.7857840916956 14.1648381928913 23.3814091858529 49.0374920805574 3.37350381383021 1101 "chain1"
"102" 0.019141606736527 1031.59413630744 0.874396397108176 36.7271507942694 51.5585421889635 12.8879975675669 6.57935659549686 30.402609103733 1.46652137879094 1102 "chain1"
"103" 0.0369307487755252 1020.29576914082 0.846320876867625 36.5725133758263 48.5974727911996 12.7128741332689 15.7080600153547 38.7948725487127 2.4902289541633 1103 "chain1"
"104" 0.0146177113818918 1031.33886520138 0.890943670338175 38.3032779732593 47.0120715017254 12.8371465414265 3.0566647965724 25.9793527328025 1.1889757236626 1104 "chain1"
"105" 0.0186431907746074 1027.38967775841 0.899385527187366 45.5940956106949 48.0908786300123 13.4684019116482 14.8911640302512 38.7013315422206 2.21663595594815 1105 "chain1"
"106" 0.01987530567081 1034.25299416878 0.880535739166846 39.5923475832499 48.1720875115651 14.1432983137066 16.8954377064517 41.4327369351572 2.32532260464327 1106 "chain1"
"107" 0.0189768512632724 1048.81046752332 0.829834301895053 40.3005924383654 52.9238271889325 13.1395722317066 20.9261739779339 45.278618398098 3.3108507890439 1107 "chain1"
"108" 0.0253530183406061 1065.74924790058 0.815434338983843 30.3840348669293 53.6627085647781 12.4156046359412 23.0275539116482 46.6714000296394 4.16039589032337 1108 "chain1"
"109" 0.022144702778846 1058.1224869326 0.812286225670854 29.6732630652951 49.1978436601907 11.5383800524971 25.1450700267949 47.004355904659 5.30236916442182 1109 "chain1"
"110" 0.01165942616467 1056.63867714661 0.798780395786121 32.1568514451324 49.3938979921985 11.5053848245033 15.2788205535751 37.1327699369228 2.76944018565529 1110 "chain1"
"111" 0.0299708669058894 1036.22324545398 0.781071789340764 33.063913825121 46.0630756377376 15.1129171634558 20.4321642833672 45.4992336419996 2.48034503150123 1111 "chain1"
"112" 0.0257295468449463 1043.46010938579 0.828412703320319 35.7048041848128 50.9444588336499 15.7086365736282 19.3482703873512 46.0692464889567 2.34410787827123 1112 "chain1"
"113" 0.00973655950178693 1037.48124884604 0.864576270579893 30.9865108725922 51.9903914434552 15.7061981316044 18.8596809425827 45.7981002024585 2.31179969848399 1113 "chain1"
"114" 0.0356092348067102 1040.23682887127 0.867575235566322 34.5388185459289 49.1109900575877 14.6982342492459 20.0034903385883 45.3081033448945 2.59512124472176 1114 "chain1"
"115" 0.0776698050529011 1025.00740243392 0.705954777169127 36.5851348145564 47.4688873326784 15.0087141726583 21.5229728272223 46.7952481990709 2.66610753801854 1115 "chain1"
"116" 0.0768091840182932 1013.47784273039 0.77265302566853 38.0654629565416 47.6036922637669 15.759233396454 17.7736370398078 43.8168324554321 2.12645640164778 1116 "chain1"
"117" 0.0528964871972453 1008.15915595912 0.831780675774419 35.1439767640538 49.6055614762357 12.1887652784582 11.8628328512138 34.5438865148416 2.08364007396895 1117 "chain1"
"118" 0.0533809246147259 995.584840551624 0.844923119381316 36.3024947489884 48.9174021724649 12.7827256153742 14.0401256565708 37.2636248570943 2.25094502265795 1118 "chain1"
"119" 0.0326383215441727 1013.38985198391 0.876333440096982 36.8059276493222 51.3935050604426 13.4899895460193 12.8332513280322 37.298796649331 2.01699931992255 1119 "chain1"
"120" 0.0441733754646958 1007.03737051322 0.957099754304827 50.1872481262895 45.6789640924115 12.4563223020689 9.89973115233934 32.154238434746 1.78252601254801 1120 "chain1"
"121" 0.0664059129457885 975.630141311221 0.940237754664725 86.595588947381 49.3288557840515 18.364667048731 8.03971783710753 36.9476347805391 1.31626713161848 1121 "chain1"
"122" 0.049772748092534 1012.8612530099 0.840754160790103 44.4625275561458 47.7503770383374 18.5623539810167 19.8262337948281 48.5187537003876 1.92107040023755 1122 "chain1"
"123" 0.0541100948237518 1036.76871706428 0.880572462890052 44.5828058921754 47.8112611516407 17.9191795591968 21.0223999881112 49.1500599603818 2.08232099812408 1123 "chain1"
"124" 0.0460225261081932 1019.51330514402 0.742127672846216 45.3740067216687 48.7936721480392 16.1675678964432 13.4483554682111 40.1566043360816 1.74402188710403 1124 "chain1"
"125" 0.0432325777872186 1000.62450079241 0.744903099237798 50.7876536447615 48.2266709903232 15.7707086792302 14.1413613467322 40.3347531718247 1.8284310190501 1125 "chain1"
"126" 0.0369239002631571 1035.01935746054 0.88675144080913 42.0603541374139 46.9795671047292 14.155040687595 12.417588544547 36.7213400296461 1.84584407475836 1126 "chain1"
"127" 0.0301544866357755 1020.07307125024 0.896051621204732 46.1218177115871 52.6093754225184 12.2408603434215 9.03251482556635 32.2932815813757 1.76157532370789 1127 "chain1"
"128" 0.0215826219388805 1020.25830638816 0.916567481064664 42.676213886062 50.4332077575591 12.4203922383369 16.050875150734 39.1425877545629 2.64862366525078 1128 "chain1"
"129" 0.0177131327804963 1008.94148263999 0.972683673824588 73.4278222507015 52.0732568728825 14.3795473773062 4.36674207837933 29.930058456154 1.245851990052 1129 "chain1"
"130" 0.0326160490230644 1012.15785440261 0.920392842109817 55.6841573829158 52.6991194452059 12.3833214097426 14.8692513280718 38.3119847155071 2.50576615767155 1130 "chain1"
"131" 0.0355566148535507 1001.89714888855 0.773805950912472 38.994337996365 50.6239398763925 11.5684094406164 8.58838856472926 30.7232353878216 1.77313539047369 1131 "chain1"
"132" 0.0265266180964063 1013.00487611665 0.805604908990819 36.9125985528935 51.1468359498923 11.05651301587 8.62088303292448 30.2264523443084 1.84256606254904 1132 "chain1"
"133" 0.0163199490890869 1024.60330276461 0.759499359596941 50.6084148222203 50.9048834819523 12.1560656153141 15.253506038661 38.1240580224189 2.5990836932906 1133 "chain1"
"134" 0.0314467756970694 1035.05533877547 0.828409815810873 46.2948509551913 44.6979388126091 11.9532139845528 11.1252330551998 32.6456989215245 1.97749995967805 1134 "chain1"
"135" 0.0665400368457142 1002.16460917778 0.92508164459737 45.6370918855758 49.8172380733043 12.3041598910215 16.3222086278092 39.1722859463641 2.71534333541708 1135 "chain1"
"136" 0.0258588680096916 1009.62854897227 0.919080832901878 38.4512261177304 48.6487102915533 13.9579640650122 10.1629114126392 34.6025296863279 1.68068998175639 1136 "chain1"
"137" 0.00870611381766648 1031.30918461269 0.862086582582123 38.2311621124569 50.5906326844786 11.5099463013916 14.7986482062354 36.8586597150179 2.6998855928763 1137 "chain1"
"138" 0.00924713368556872 1040.04669728171 0.889856711301425 34.9894741550997 48.0441783502314 11.3377748168576 3.71417602121948 25.1425006011331 1.28439207976368 1138 "chain1"
"139" 0.0181618721112736 1039.80385152101 0.768378693442825 34.8506207629209 49.7631839115297 11.6276791240849 18.5736013373242 40.6334416857968 3.40117583356659 1139 "chain1"
"140" 0.0220348776363763 1049.22199966312 0.76373549248715 45.5472309230526 48.3955457069703 12.9199388519132 16.8137283858843 40.0903074205314 2.59595708964695 1140 "chain1"
"141" 0.0196560687974112 1047.86362052003 0.815338697640982 33.6103281970316 47.1349477088996 12.3545795129165 18.9350168203297 41.3538744478547 3.09848150864638 1141 "chain1"
"142" 0.0230367531139591 1040.27607095831 0.914465562139025 42.9128770997096 57.7226128467144 12.2517251735952 20.9767286838236 45.0833595646996 3.85256498150596 1142 "chain1"
"143" 0.028210105359262 1026.38574199597 0.82772475528705 45.9907710756484 55.1785616988591 12.3330947601341 16.6535638991822 40.4511512594576 2.85337604520751 1143 "chain1"
"144" 0.0220967258666497 1011.32369503146 0.796287187010296 50.4878286584485 56.2165247249737 12.3247137353992 3.99067703409597 27.9467633990157 1.28763485329976 1144 "chain1"
"145" 0.0248487703816044 993.683272551165 0.928036633211758 53.6481290443918 51.9357022621008 12.993648006106 7.52880392786502 31.5391901430782 1.54412582283258 1145 "chain1"
"146" 0.0148985467707728 996.491888435969 0.949631484833484 54.8802272299663 51.6685552421734 12.9381520970125 16.0497929026618 39.9494952886874 2.534183205889 1146 "chain1"
"147" 0.0024914819267871 1032.27817978396 0.965838872440381 66.6961258772717 47.9521336139985 15.0212841554582 34.6555528170522 60.0445298641555 4.87629233844425 1147 "chain1"
"148" 0.00523269965843678 1004.70246355985 0.937996850542451 71.7519288723175 47.2513597429672 11.7626950290208 23.4712333654432 45.2492127124014 4.47570781085739 1148 "chain1"
"149" 0.0322755313883618 1030.84055947995 0.893794549894118 46.9322778905616 50.4753978955817 12.1059942570036 19.2627534157837 42.001057974531 3.35197007893702 1149 "chain1"
"150" 0.0279214728128248 1027.89320625097 0.841660819931979 32.5068777612909 49.5436863320558 12.8907666699938 14.2402540785088 37.6995179716351 2.26428294302186 1150 "chain1"
"151" 0.0281503258253754 1030.92792573113 0.76292651466706 27.2911642275221 47.7609269733071 12.4176910661945 9.5798862753168 32.1847827362214 1.76984297299472 1151 "chain1"
"152" 0.0307229584795239 1021.2101965058 0.784344891586456 29.3327115382524 49.4122609407255 12.7122246838501 2.53980355073206 25.7764074317697 1.15996745293883 1152 "chain1"
"153" 0.0266275666305712 1010.1447031614 0.785656977902118 46.8381390217388 49.9715010170858 14.1317544239663 11.9741718936445 36.8608368242281 1.83621022271066 1153 "chain1"
"154" 0.0370942761836033 1008.52527393494 0.759682626326068 35.6874060981107 52.7110962942263 12.5863799540677 15.4775124964336 39.1583921355262 2.5499510143516 1154 "chain1"
"155" 0.0221458959526432 1015.35992984531 0.798293882613324 53.3391001713322 49.5503455320284 13.0384696172685 19.2535358017029 42.8772451707956 2.96864711011589 1155 "chain1"
"156" 0.00351166969828292 1051.91468035159 0.807426776014271 29.138977322074 50.0556974099241 12.9582454230811 15.3856575706616 39.0144130379721 2.41079103664695 1156 "chain1"
"157" 0.0143622692949176 1039.15872703116 0.610813369798356 45.3545645640055 50.8028075837254 10.4954453973475 10.7507709521247 31.6119437309318 2.2540072183837 1157 "chain1"
"158" 0.031065420097124 1032.98443309473 0.718330282531934 50.7859504807049 53.4269113542524 11.0029145675526 20.688699758652 42.5842441021925 4.45068936903518 1158 "chain1"
"159" 0.0169999192509168 1019.41589410437 0.821062259211603 56.5721640347672 52.476334060774 11.8169133819461 9.71534527527671 32.4524209408788 1.89083450084029 1159 "chain1"
"160" 0.0184627188722949 1014.16031356906 0.857527312731827 58.1976268161117 51.8754742725099 13.1012632884817 4.89421516186349 29.0151482018138 1.32210178579175 1160 "chain1"
"161" 0.027304815041043 1038.06840534041 0.813127238225481 34.3269069987181 52.8452907232551 12.2337112292761 19.0562277848805 42.3484211605492 3.31042833506466 1161 "chain1"
"162" 0.0299623762936621 1039.27814782002 0.810032908350651 32.110876104663 45.4059894496316 13.6696471590727 13.9572407661653 37.4353710232534 2.04143131777292 1162 "chain1"
